date,sw_in,hs,rel_hum,temp,precip
2022-11-25 11:00:00,382.166666666667,360.5,32.2833333333333,268.566666666667,0.0
2022-11-25 12:00:00,448.666666666667,349.5,27.6333333333333,269.533333333333,0.0
2022-11-25 13:00:00,447.166666666667,339.5,22.9166666666667,269.116666666667,0.0
2022-11-25 14:00:00,390.166666666667,360.5,27.4833333333333,267.65,0.0
2022-11-25 15:00:00,251.666666666667,379.166666666667,28.5166666666667,267.066666666667,0.0
2022-11-25 16:00:00,56.0,401.0,33.1666666666667,266.183333333333,0.0
2022-11-25 17:00:00,8.0,411.166666666667,40.45,266.15,0.0
2022-11-25 18:00:00,0.0,412.833333333333,44.7333333333333,266.116666666667,0.2
2022-11-25 19:00:00,0.0,416.833333333333,50.4666666666667,265.666666666667,0.0
2022-11-25 20:00:00,0.0,414.333333333333,66.0,265.616666666667,0.0
2022-11-25 21:00:00,0.0,412.5,71.8,265.15,0.0
2022-11-25 22:00:00,0.0,418.666666666667,82.5,264.716666666667,0.0
2022-11-25 23:00:00,0.0,399.5,89.55,264.45,0.0
2022-11-26 00:00:00,0.0,386.833333333333,88.05,264.45,0.6
2022-11-26 01:00:00,0.0,395.166666666667,86.1166666666667,263.95,0.4
2022-11-26 02:00:00,0.0,396.333333333333,88.2666666666667,263.616666666667,0.0
2022-11-26 03:00:00,0.0,394.5,90.25,263.15,0.8
2022-11-26 04:00:00,0.0,397.833333333333,82.7833333333333,262.666666666667,0.0
2022-11-26 05:00:00,0.0,393.333333333333,89.2833333333334,262.35,0.2
2022-11-26 06:00:00,0.0,391.833333333333,90.1,261.983333333333,0.0
2022-11-26 07:00:00,0.0,388.666666666667,88.2833333333334,261.833333333333,0.0
2022-11-26 08:00:00,4.16666666666667,389.833333333333,89.3833333333333,261.633333333333,0.0
2022-11-26 09:00:00,73.6666666666667,391.333333333333,88.5333333333333,261.533333333333,0.0
2022-11-26 10:00:00,104.666666666667,385.5,92.0166666666667,261.716666666667,0.0
