date,temp,sw_in,rel_hum,air_pres,hs,precip,wind_dir,wind_speed
2023-06-13 15:00:00,279.766666666667,1134.0,62.8666666666667,711.566666666667,-8.33333333333333,0.0,22.4352735030461,3.99994589998959
2023-06-13 16:00:00,280.1,956.0,60.9333333333333,711.4,-5.5,0.0,38.3030827046171,2.42989379639189
2023-06-13 17:00:00,279.733333333333,284.0,62.2,711.183333333333,1.66666666666667,0.0,181.312806628713,2.86918902917871
2023-06-13 18:00:00,279.15,218.333333333333,70.9666666666667,711.3,5.33333333333333,0.0,248.608180448971,1.33361150597152
2023-06-13 19:00:00,278.45,75.0,79.0666666666667,711.416666666667,7.66666666666667,0.0,215.884434302387,1.56149618115588
2023-06-13 20:00:00,277.4,21.0,90.4666666666667,711.566666666667,8.0,0.0,201.299401976601,1.58379295148536
2023-06-13 21:00:00,276.25,1.0,98.0,711.833333333334,8.0,0.0,209.349860912477,1.79733140599777
2023-06-13 22:00:00,275.883333333333,0.0,97.95,712.2,9.5,0.0,276.09812961842,0.795035842494272
2023-06-13 23:00:00,275.6,0.0,99.0,712.25,9.33333333333333,0.0,281.208719277379,0.309618891864787
2023-06-14 00:00:00,275.016666666667,0.0,99.6,712.266666666667,8.33333333333333,0.0,6.20795908705742,0.374780623287079
2023-06-14 01:00:00,275.066666666667,0.0,94.9,712.133333333333,5.0,0.0,6.85302165542072,2.43509962051211
2023-06-14 02:00:00,274.783333333333,0.0,88.2666666666667,711.833333333333,3.16666666666667,0.0,327.59918159093,1.00448727951689
2023-06-14 03:00:00,274.533333333333,0.0,86.8,711.616666666667,4.0,0.0,321.07183270926,1.36331867497464
2023-06-14 04:00:00,274.033333333333,0.0,88.7333333333333,711.25,2.16666666666667,0.0,339.47298642414,1.25850725832217
2023-06-14 05:00:00,274.15,9.5,78.8333333333333,711.1,1.0,0.0,332.85093784736,1.03080520496274
2023-06-14 06:00:00,274.85,150.0,63.6,711.116666666667,-9.16666666666667,0.0,312.655233802185,1.22096359832301
2023-06-14 07:00:00,275.416666666667,370.5,61.9666666666667,711.383333333333,-16.1666666666667,0.0,316.640117159937,0.350017919097593
2023-06-14 08:00:00,275.75,619.5,57.55,711.633333333333,-9.0,0.0,165.496067489129,2.06194945770272
2023-06-14 09:00:00,276.166666666667,846.5,56.25,712.033333333333,-8.0,0.0,172.868901010392,2.26797463249256
2023-06-14 10:00:00,276.766666666667,1021.33333333333,54.05,712.25,-13.0,0.0,161.620757480524,1.84234290364647
2023-06-14 11:00:00,277.5,1160.16666666667,53.8166666666667,712.583333333333,-14.6666666666667,0.0,128.322655300164,1.9017149318798
2023-06-14 12:00:00,278.333333333333,1002.33333333333,50.3166666666667,712.816666666667,-19.3333333333333,0.0,58.2807429664936,0.506223646839014
2023-06-14 13:00:00,279.183333333333,1214.5,42.45,712.833333333333,-24.0,0.0,342.670368487626,0.614210892706982
2023-06-14 14:00:00,279.466666666667,1296.83333333333,45.0833333333333,712.916666666667,-24.5,0.0,319.473682799414,1.22297918709932
2023-06-14 15:00:00,279.05,1081.33333333333,44.7833333333333,713.2,-16.8333333333333,0.0,301.746830795304,1.73394707337008
2023-06-14 16:00:00,278.733333333333,546.333333333333,49.8,713.266666666667,-7.5,0.0,294.198174425236,2.00927399728569
2023-06-14 17:00:00,278.683333333333,818.666666666667,54.45,713.35,-11.5,0.0,291.017711117804,2.44787946867185
2023-06-14 18:00:00,278.416666666667,607.0,59.35,713.383333333333,-15.6666666666667,0.0,274.653325512959,1.9343370129726
2023-06-14 19:00:00,277.616666666667,194.166666666667,65.7333333333333,713.75,-10.1666666666667,0.0,268.182471520029,1.68538892733534
2023-06-14 20:00:00,276.716666666667,40.1666666666667,74.6333333333334,713.95,-3.83333333333333,0.0,206.803774101847,2.82277408377006
2023-06-14 21:00:00,275.316666666667,0.666666666666667,82.0166666666667,714.3,-0.333333333333333,0.0,220.747812298624,2.01122146018097
2023-06-14 22:00:00,275.15,0.0,83.0166666666667,714.633333333333,1.33333333333333,0.0,254.13801299867,1.27940883884371
2023-06-14 23:00:00,274.966666666667,0.0,82.3333333333333,714.766666666667,1.16666666666667,0.0,292.305859750127,0.590615290465619
2023-06-15 00:00:00,274.55,0.0,79.7833333333334,714.65,2.5,0.0,323.304589628639,2.36170080368596
2023-06-15 01:00:00,274.366666666667,0.0,76.2333333333333,714.616666666667,2.0,0.0,322.91895849195,1.90054130363015
2023-06-15 02:00:00,273.8,0.0,74.9833333333333,714.483333333333,-11.6666666666667,0.0,326.539602632308,5.370911464356
2023-06-15 03:00:00,273.433333333333,0.0,74.3,714.366666666667,-17.6666666666667,0.0,321.030913609835,4.50855786790346
2023-06-15 04:00:00,273.4,0.0,70.9666666666667,714.2,1.5,0.0,300.82696430903,2.11014491865197
2023-06-15 05:00:00,272.916666666667,15.3333333333333,71.5333333333334,714.266666666667,8.66666666666667,0.0,293.899792297241,1.42154410044116
2023-06-15 06:00:00,273.016666666667,164.333333333333,68.55,714.483333333333,9.33333333333333,0.0,254.40465526569,2.14162778772518
2023-06-15 07:00:00,273.55,361.666666666667,62.4833333333334,714.616666666667,-10.5,0.0,214.699785958724,2.70493157828305
2023-06-15 08:00:00,273.816666666667,632.666666666667,62.85,714.866666666667,-11.8333333333333,0.0,208.378552546528,3.54758243230054
2023-06-15 09:00:00,274.416666666667,775.5,61.85,714.9,-7.0,0.0,207.597569187562,3.8375608768466
2023-06-15 10:00:00,274.883333333333,1018.0,59.1166666666667,714.933333333333,-7.66666666666667,0.0,201.740494246498,3.31186477337657
2023-06-15 11:00:00,275.483333333333,1124.0,56.2333333333333,715.233333333334,-9.16666666666667,0.0,251.178882097162,2.01051464978634
2023-06-15 12:00:00,276.333333333333,1300.33333333333,52.2833333333333,715.466666666667,-11.6666666666667,0.0,246.427283448938,1.5747745254322
2023-06-15 13:00:00,276.733333333333,1306.0,49.2166666666667,715.5,-14.1666666666667,0.0,285.987220823099,1.80028241609742
2023-06-15 14:00:00,276.966666666667,1250.16666666667,50.9666666666667,715.5,-12.0,0.0,290.45533051952,2.44806440917065
2023-06-15 15:00:00,276.75,967.666666666667,55.1666666666667,715.516666666667,-12.1666666666667,0.0,304.723598314954,2.87919921682279
2023-06-15 16:00:00,276.716666666667,487.0,56.3666666666667,715.566666666667,-10.1666666666667,0.0,282.080639822654,2.42087693276299
2023-06-15 17:00:00,276.833333333333,692.333333333333,57.6333333333333,715.616666666667,-10.3333333333333,0.0,284.319262225569,2.28499237358733
2023-06-15 18:00:00,276.516666666667,283.666666666667,61.3166666666667,715.633333333333,-8.5,0.0,276.449610958676,2.71321966919771
2023-06-15 19:00:00,276.166666666667,105.666666666667,65.0833333333334,715.916666666667,-3.5,0.0,248.61493632412,1.76661539010807
2023-06-15 20:00:00,275.616666666667,42.6666666666667,67.5166666666667,716.016666666667,-0.333333333333333,0.0,262.194295231973,1.893415092747
2023-06-15 21:00:00,275.15,0.666666666666667,67.0166666666667,716.316666666667,0.333333333333333,0.0,279.741548568585,2.21610533349947
2023-06-15 22:00:00,274.75,0.0,64.6,716.6,2.33333333333333,0.0,268.666141953459,1.68143472572028
