date,sw_in,hs,rel_hum,temp,wind_dir,wind_speed
2023-04-29 05:00:00,0.0,807.0,94.9333333333333,275.35,,
2023-04-29 06:00:00,2.66666666666667,823.166666666667,95.0666666666667,275.25,,
2023-04-29 07:00:00,28.1666666666667,835.833333333333,89.75,275.883333333333,,
2023-04-29 08:00:00,83.1666666666667,836.5,87.8166666666667,276.333333333333,,
2023-04-29 09:00:00,221.666666666667,824.0,74.75,277.75,,
2023-04-29 10:00:00,267.333333333333,816.833333333334,62.2333333333333,279.716666666667,,
2023-04-29 11:00:00,421.666666666667,780.166666666667,57.6,281.95,,
2023-04-29 12:00:00,367.5,759.0,57.45,281.9,,
2023-04-29 13:00:00,394.5,783.0,49.3833333333333,282.466666666667,,
2023-04-29 14:00:00,356.5,760.5,45.3666666666667,283.05,,
2023-04-29 15:00:00,340.666666666667,741.333333333333,42.3166666666667,283.75,,
2023-04-29 16:00:00,139.666666666667,741.833333333333,54.6666666666667,281.083333333333,,
2023-04-29 17:00:00,225.333333333333,754.0,54.7,281.483333333333,,
2023-04-29 18:00:00,154.166666666667,734.833333333333,52.3,282.233333333333,,
2023-04-29 19:00:00,29.0,746.5,67.0,278.633333333333,,
2023-04-29 20:00:00,0.833333333333333,740.666666666667,77.4333333333333,276.983333333333,,
2023-04-29 21:00:00,-0.166666666666667,737.833333333333,93.3833333333333,275.6,,
2023-04-29 22:00:00,0.0,751.166666666667,90.2333333333333,275.75,,
2023-04-29 23:00:00,0.0,760.333333333333,88.55,275.75,,
2023-04-30 00:00:00,0.0,762.333333333333,86.6833333333333,275.683333333333,,
2023-04-30 01:00:00,0.0,763.333333333334,93.0333333333333,275.15,,
2023-04-30 02:00:00,0.0,762.666666666667,97.0,274.85,,
2023-04-30 03:00:00,0.0,761.5,97.6833333333333,274.333333333333,,
2023-04-30 04:00:00,0.0,756.5,97.8833333333333,274.183333333333,,
2023-04-30 05:00:00,0.0,754.5,97.7833333333334,274.05,,
2023-04-30 06:00:00,3.33333333333333,755.833333333333,94.75,274.05,,
2023-04-30 07:00:00,30.8333333333333,751.0,89.4833333333333,274.266666666667,,
2023-04-30 08:00:00,80.1666666666667,744.5,82.55,275.0,,
2023-04-30 09:00:00,141.666666666667,720.166666666667,76.8,276.433333333333,,
2023-04-30 10:00:00,208.5,703.333333333333,74.15,277.383333333333,,
2023-04-30 11:00:00,229.333333333333,691.666666666667,68.4333333333333,277.966666666667,,
2023-04-30 12:00:00,286.666666666667,704.5,64.7,278.716666666667,,
2023-04-30 13:00:00,293.333333333333,724.333333333333,60.3833333333334,279.8,,
2023-04-30 14:00:00,390.166666666667,693.5,57.25,281.45,,
2023-04-30 15:00:00,468.333333333333,680.0,53.8166666666667,282.916666666667,,
2023-04-30 16:00:00,361.333333333333,673.333333333333,52.2,281.966666666667,,
2023-04-30 17:00:00,194.166666666667,681.5,56.5666666666667,280.4,,
2023-04-30 18:00:00,107.833333333333,677.666666666667,61.7166666666667,279.55,,
2023-04-30 19:00:00,30.8333333333333,675.833333333333,67.95,278.233333333333,,
2023-04-30 20:00:00,2.33333333333333,682.166666666667,76.3333333333333,277.433333333333,,
2023-04-30 21:00:00,0.0,666.166666666667,95.25,276.266666666667,,
2023-04-30 22:00:00,-0.166666666666667,654.166666666667,96.7166666666667,275.8,,
2023-04-30 23:00:00,0.0,661.5,97.5833333333333,275.433333333333,,
2023-05-01 00:00:00,0.0,666.666666666667,97.4333333333333,275.383333333333,,
2023-05-01 01:00:00,0.0,668.333333333333,96.9,275.333333333333,,
2023-05-01 02:00:00,0.0,674.333333333333,96.9333333333334,275.133333333333,,
2023-05-01 03:00:00,0.0,691.5,95.1833333333333,275.2,,
2023-05-01 04:00:00,0.0,694.5,96.8833333333333,274.9,,
2023-05-01 05:00:00,0.0,698.333333333333,97.25,274.966666666667,,
2023-05-01 06:00:00,5.16666666666667,699.833333333333,96.6833333333333,275.116666666667,,
2023-05-01 07:00:00,25.8333333333333,696.666666666667,97.3166666666667,275.416666666667,,
2023-05-01 08:00:00,50.0,684.666666666667,96.3666666666667,275.716666666667,,
2023-05-01 09:00:00,111.833333333333,663.0,89.0666666666667,276.533333333333,,
2023-05-01 10:00:00,158.666666666667,634.333333333333,74.55,277.883333333333,,
2023-05-01 11:00:00,150.0,663.5,82.5166666666667,277.866666666667,,
2023-05-01 12:00:00,202.333333333333,650.666666666667,74.6833333333333,278.633333333333,,
2023-05-01 13:00:00,152.0,642.333333333333,75.6,278.833333333333,,
2023-05-01 14:00:00,37.1666666666667,665.0,95.8333333333333,276.55,,
2023-05-01 15:00:00,39.1666666666667,649.666666666667,97.4,274.983333333333,,
2023-05-01 16:00:00,62.6666666666667,665.833333333333,94.3,275.116666666667,,
2023-05-01 17:00:00,63.5,667.833333333333,94.15,275.116666666667,,
2023-05-01 18:00:00,27.0,657.0,97.5833333333333,273.933333333333,,
