date,value_mean,value_min,value_max,n
2023-04-10,0.12723905459961585,0.0495139732685297,0.2743013365735115,31
2023-04-11,0.16821816328930345,0.0747266099635479,0.3235115431348724,31
2023-04-12,0.2093932504997452,0.0759416767922235,0.362089914945322,31
2023-04-13,0.16268666954101826,0.0563487241798298,0.2911603888213852,31
2023-04-14,0.07517246109826357,0.0189854191980558,0.1421628189550425,31
2023-04-15,0.06471210755301214,0.0256682867557715,0.1084447144592952,31
2023-04-16,0.056466311292282315,0.0215674362089914,0.0929526123936816,31
2023-04-17,0.08526045545408219,0.0305285540704738,0.1670716889428918,31
2023-04-18,0.153421784972367,0.0595382746051032,0.2711117861482381,31
2023-04-19,0.18860972837377019,0.0797387606318347,0.2876670716889429,31
2023-04-20,0.1545584603927409,0.0580194410692588,0.2443803159173754,31
2023-04-21,0.16588601889232937,0.0596901579586877,0.2569866342648845,31
2023-04-22,0.3205816642495982,0.1417071688942892,0.4796476306196841,31
2023-04-23,0.5158154666248579,0.2779465370595382,0.6837788578371811,31
2023-04-24,0.41763512719005996,0.2264580801944107,0.5973572296476306,31
2023-04-25,0.32296280327676086,0.1728432563791008,0.4509416767922236,31
2023-04-26,0.282826402226316,0.1534021871202916,0.3868469015795869,31
2023-04-27,0.28454121428291457,0.1470230862697448,0.4038578371810449,31
2023-04-28,0.39800297887351543,0.2266099635479951,0.56591737545565,31
2023-04-29,0.5550993611100223,0.3417375455650061,0.7493924665856622,31
2023-04-30,0.5548347901070043,0.3531287970838396,0.7185601458080194,31
2023-05-01,0.5323707521655626,0.366494532199271,0.6570473876063183,31
2023-05-02,0.5004556500607533,0.3294349939246658,0.669501822600243,31
2023-05-03,0.5183827852467369,0.3567739975698663,0.6489975698663426,31
2023-05-04,0.5573041194685062,0.3882138517618469,0.6699574726609964,31
2023-05-05,0.6879532003292439,0.5246051032806804,0.7812879708383961,31
2023-05-06,0.7768931525104849,0.6269744835965978,0.8569258809234508,31
2023-05-07,0.7847028965625367,0.5996354799513973,0.8737849331713244,31
2023-05-08,0.8193518990318661,0.6136087484811664,0.897782503037667,31
2023-05-09,0.8026839258417278,0.5697144592952612,0.8947448359659781,31
2023-05-10,0.7587994355818602,0.5164034021871203,0.8648238153098421,31
2023-05-11,0.8046290126602124,0.6324422843256379,0.8836573511543135,31
2023-05-12,0.9061752831889625,0.8270048602673147,0.9500303766707168,31
2023-05-13,0.8422862854231177,0.7083839611178615,0.9160085054678008,31
2023-05-14,0.7491474934347195,0.5284021871202916,0.8456865127582017,31
2023-05-15,0.7313281464351507,0.5136695018226003,0.8251822600243013,31
2023-05-16,0.693117234351115,0.4685601458080194,0.7943499392466585,31
2023-05-17,0.6718535648492925,0.4413730255164034,0.780224787363305,31
2023-05-18,0.7314016383804335,0.4678007290400972,0.8352065613608749,31
2023-05-19,0.7395690432328617,0.4617253948967193,0.8449270959902795,31
2023-05-20,0.728148394935915,0.4397023086269744,0.844775212636695,31
2023-05-21,0.7219897699212166,0.4190461725394896,0.8462940461725394,31
2023-05-22,0.7246109826363031,0.3941373025516403,0.8787970838396112,31
2023-05-23,0.7104809312899306,0.3567739975698663,0.9100850546780072,31
2023-05-24,0.6823629130247325,0.4548906439854192,0.8039185905224787,31
2023-05-25,0.797304315447027,0.6614520048602673,0.8891251518833536,31
2023-05-26,0.7312938501940187,0.5694106925880923,0.8585965978128797,31
2023-05-27,0.7163651863755732,0.4043134872417983,0.7619987849331713,31
2023-05-28,0.6505996942735076,0.3728736330498177,0.741190765492102,31
2023-05-29,0.6239907106181163,0.3485722964763062,0.7173450789793439,31
2023-05-30,0.5918894289185905,0.3248784933171324,0.6957776427703524,31
2023-05-31,0.5625318465096225,0.3045261239368165,0.6722357229647631,31
2023-06-01,0.5324001489436758,0.2832624544349939,0.6473268529769137,31
2023-06-02,0.5020136793007486,0.2610874848116646,0.6240886998784934,31
2023-06-03,0.4624652138125661,0.2272174969623329,0.5809538274605103,31
2023-06-04,0.41869831066515106,0.1866646415552855,0.5381227217496962,31
2023-06-05,0.48020126994081447,0.2284325637910085,0.5264277035236938,31
2023-06-06,0.4586730294359738,0.193955042527339,0.5287059538274606,31
2023-06-07,0.421701681495708,0.1524908869987849,0.4791919805589307,31
2023-06-08,0.38892427389958056,0.1289489671931956,0.4491190765492102,31
2023-06-09,0.3581556461411829,0.1123936816524908,0.4175273390036452,31
2023-06-10,0.3346137263355936,0.1006986634264884,0.3952004860267314,31
2023-06-11,0.2987986516677772,0.0800425273390036,0.3628493317132442,31
2023-06-12,0.26535491710108566,0.0634872417982989,0.3356622114216281,31
2023-06-13,0.2365754713283424,0.048602673147023,0.3101458080194411,31
2023-06-14,0.2061204092031513,0.0340218712029161,0.2831105710814094,31
2023-06-15,0.17833555442323518,0.0253645200486026,0.2524301336573512,31
2023-06-16,0.1544261748912319,0.0174665856622114,0.222509113001215,31
2023-06-17,0.18573374358170341,0.0144289185905224,0.2076245443499392,31
2023-06-18,0.16026143534668597,0.0088092345078979,0.1821081409477521,31
2023-06-19,0.1408987574961784,0.0078979343863912,0.1652490886998785,31
2023-06-20,0.09972367028573664,0.0033414337788578,0.1274301336573511,31
2023-06-21,0.06731862187904201,0.0018226002430133,0.0827764277035237,31
2023-06-22,0.03648140163838039,0.0003037667071688,0.0492102065613608,31
2023-06-23,0.021155881315407788,0.0001518833535844,0.0280984204131227,31
2023-06-24,0.017015835064476872,0.0001518833535844,0.0232381530984204,31
2023-06-25,0.012067377415435225,0.0,0.0183778857837181,31
2023-06-26,0.007741151569787903,0.0,0.0121506682867557,31
2023-06-27,0.004909261944890794,0.0,0.0066828675577156,31
2023-06-28,0.0033855289460274713,0.0,0.0050121506682867,31
2023-06-29,0.0025330223807470257,0.0,0.0034933171324422,31
2023-06-30,0.002219456747540419,0.0,0.0036452004860267,31
2023-07-01,0.0017883040018813582,0.0,0.0030376670716889,31
2023-07-02,0.0012885587739583323,0.0,0.0021263669501822,31
2023-07-03,0.0007839140830164483,0.0,0.0019744835965978,31
2023-07-04,0.0002939677811311323,0.0,0.0009113001215066,31
2023-07-05,0.001200368439618971,0.0,0.0078979343863912,31
2023-07-06,0.00021067690981067097,0.0,0.00136695018226,31
2023-07-07,2.449731509426129e-05,0.0,0.0004556500607533,31
2023-07-08,9.798926037703225e-06,0.0,0.0003037667071688,31
2023-07-09,4.899463018851613e-06,0.0,0.0001518833535844,31
2023-07-10,0.0,0.0,0.0,31
2023-07-11,0.0,0.0,0.0,31
2023-07-12,0.0,0.0,0.0,31
2023-07-13,0.0,0.0,0.0,31
2023-07-14,0.0,0.0,0.0,31
2023-07-15,0.0,0.0,0.0,31
2023-07-16,0.0,0.0,0.0,31
2023-07-17,0.0,0.0,0.0,31
2023-07-18,0.0,0.0,0.0,31
2023-07-19,0.0,0.0,0.0,31
2023-07-20,0.0,0.0,0.0,31
2023-07-21,0.0,0.0,0.0,31
2023-07-22,1.4698389056554838e-05,0.0,0.0003037667071688,31
2023-07-23,0.0,0.0,0.0,31
2023-07-24,0.0,0.0,0.0,31
2023-07-25,0.0,0.0,0.0,31
2023-07-26,0.002822090698859348,0.0,0.020048602673147,31
2023-07-27,0.0027828949947085384,0.0,0.0226306196840826,31
2023-07-28,0.004291929604515303,0.0,0.0363001215066828,31
2023-07-29,0.0002449731509426516,0.0,0.0033414337788578,31
2023-07-30,4.899463018851613e-06,0.0,0.0001518833535844,31
2023-07-31,0.0,0.0,0.0,31
2023-08-01,0.0,0.0,0.0,31
2023-08-02,5.87935562262258e-05,0.0,0.0007594167679222,31
2023-08-03,0.0,0.0,0.0,31
2023-08-04,0.0,0.0,0.0,31
2023-08-05,0.06818092737036015,0.0050121506682867,0.1968408262454435,31
2023-08-06,0.0418953082742131,0.0015188335358444,0.1462636695018226,31
2023-08-07,0.255271822208286,0.0473876063183475,0.4296780072904009,31
2023-08-08,0.17425430172853051,0.0217193195625759,0.5372114216281896,31
2023-08-09,0.0671422412103633,0.0003037667071688,0.4825334143377885,31
2023-08-10,0.02034746991729703,0.0,0.1641859052247873,31
2023-08-11,0.00412534786187431,0.0,0.0461725394896719,31
2023-08-12,7.349194528279677e-05,0.0,0.0022782503037667,31
2023-08-13,0.0,0.0,0.0,31
2023-08-14,0.0,0.0,0.0,31
2023-08-15,0.0,0.0,0.0,31
2023-08-16,0.0,0.0,0.0,31
2023-08-17,0.0,0.0,0.0,31
2023-08-18,0.0,0.0,0.0,31
2023-08-19,0.0,0.0,0.0,31
2023-08-20,0.0,0.0,0.0,31
2023-08-21,0.0,0.0,0.0,31
2023-08-22,0.0,0.0,0.0,31
2023-08-23,0.0,0.0,0.0,31
2023-08-24,0.0,0.0,0.0,31
2023-08-25,0.0,0.0,0.0,31
2023-08-26,0.0,0.0,0.0,31
2023-08-27,0.0,0.0,0.0,31
2023-08-28,0.0026016148630109742,0.0,0.0151883353584447,31
2023-08-29,0.15933053737310388,0.0334143377885783,0.2954131227217497,31
2023-08-30,0.34702896562536745,0.0888517618469015,0.7610874848116647,31
2023-08-31,0.16557245325912276,0.0148845686512758,0.4855710814094775,31
2023-09-01,0.08157115980088578,0.0033414337788578,0.3374848116646415,31
2023-09-02,0.020641437698428203,0.0003037667071688,0.0751822600243013,31
2023-09-03,0.00908850389997252,0.0,0.0451093560145808,31
2023-09-04,0.0030915611648962777,0.0,0.022782503037667,31
2023-09-05,0.0006124328773566226,0.0,0.0063791008505467,31
2023-09-06,9.798926037705484e-05,0.0,0.00136695018226,31
2023-09-07,2.449731509426129e-05,0.0,0.0004556500607533,31
2023-09-08,9.798926037703225e-06,0.0,0.0003037667071688,31
2023-09-09,0.0,0.0,0.0,31
2023-09-10,0.0,0.0,0.0,31
2023-09-11,0.0,0.0,0.0,31
2023-09-12,0.0,0.0,0.0,31
2023-09-13,0.0,0.0,0.0,31
2023-09-14,0.0,0.0,0.0,31
2023-09-15,0.0,0.0,0.0,31
2023-09-16,0.0,0.0,0.0,31
2023-09-17,0.0,0.0,0.0,31
2023-09-18,0.0,0.0,0.0,31
2023-09-19,0.008108611296201888,0.0,0.0349331713244228,31
2023-09-20,0.0032728412965938483,0.0,0.0159477521263669,31
2023-09-21,0.0010876807901853678,0.0,0.007138517618469,31
2023-09-22,0.0009945909928271485,0.0,0.0066828675577156,31
2023-09-23,0.33226688354956296,0.193955042527339,0.4346901579586877,31
2023-09-24,0.5673137224160232,0.3040704738760632,0.6602369380315918,31
2023-09-25,0.6665964410300631,0.3054374240583232,0.8762150668286756,31
2023-09-26,0.5325030376670717,0.1825637910085054,0.9138821385176183,31
2023-09-27,0.17526359111041426,0.0037970838396111,0.6941069258809235,31
2023-09-28,0.05017540077607491,0.0001518833535844,0.3728736330498177,31
2023-09-29,0.013003174852036172,0.0,0.1435297691373025,31
