date,value_mean,value_min,value_max,n
2023-05-26,0.6772312189756726,0.4655301330940631,0.8136683116494691,31
2023-05-27,0.6787652498588981,0.3927022581127561,0.7551966502168387,31
2023-05-28,0.6413358611074931,0.3696724988784208,0.7345595932406161,31
2023-05-29,0.6169553828564813,0.3461941079706894,0.7106325706594886,31
2023-05-30,0.5831198714887336,0.3233138926274861,0.6882009869896815,31
2023-05-31,0.5544315643738211,0.3029759234335277,0.6660684911021385,31
2023-06-01,0.5258011452167664,0.2827874981307013,0.6437864513234635,31
2023-06-02,0.49382769649343694,0.256467773291461,0.6173171825930911,31
2023-06-03,0.457064019257394,0.2232690294601465,0.5740989980559295,31
2023-06-04,0.41153031640592963,0.1818453716165694,0.5289367429340511,31
2023-06-05,0.45910939376836135,0.1757140720801555,0.5144309854942426,31
2023-06-06,0.44498473205111505,0.1685359653058172,0.500224315836698,31
2023-06-07,0.4159683931750098,0.1481979961118588,0.4730073276506654,31
2023-06-08,0.38486808781603205,0.129804097502617,0.4444444444444444,31
2023-06-09,0.3617273766624698,0.1181396739943173,0.4200687901899207,31
2023-06-10,0.3329618856037473,0.1019889337520562,0.3943472409152086,31
2023-06-11,0.29618373637823986,0.0818005084492298,0.3624943921040826,31
2023-06-12,0.26376647997800257,0.0631075220577239,0.3349783161357859,31
2023-06-13,0.2347260211194566,0.0489008524001794,0.3088081351876776,31
2023-06-14,0.2046966429808439,0.0361896216539554,0.2803947958725886,31
2023-06-15,0.17900886168154867,0.02557200538358,0.2507851054284432,31
2023-06-16,0.15972734771849081,0.0197397936294302,0.2228203977867504,31
2023-06-17,0.19607616125655458,0.0180948108269777,0.2157918349035442,31
2023-06-18,0.1734130257553172,0.0137580379841483,0.1936593390160012,31
2023-06-19,0.13941349850697304,0.0088230895767907,0.1628532974427994,31
2023-06-20,0.10641253853167192,0.0047854045162255,0.1312995364139375,31
2023-06-21,0.07536529713406365,0.0029908778226409,0.0916704052639449,31
2023-06-22,0.0433580804353174,0.0007477194556602,0.0557798713922536,31
2023-06-23,0.02251359161010526,0.000299087782264,0.0299087782264094,31
2023-06-24,0.01682609975059933,0.0,0.0234783909077314,31
2023-06-25,0.011867031360801117,0.0,0.0174966352624495,31
2023-06-26,0.007978890191367887,0.0,0.0118139673994317,31
2023-06-27,0.0053015721404554355,0.0,0.0082249140122625,31
2023-06-28,0.003979797102707674,0.0,0.0058322117541498,31
2023-06-29,0.003632469355562255,0.0,0.0052340361896216,31
2023-06-30,0.0026290780860310937,0.0,0.0035890533871691,31
2023-07-01,0.001982662556621616,0.0,0.003289965604905,31
2023-07-02,0.0013941349850696999,0.0,0.0029908778226409,31
2023-07-03,0.0008104314100058903,0.0,0.0026917900403768,31
2023-07-04,0.00038109572256226775,0.0,0.0011963511290563,31
2023-07-05,0.0002363758279183613,0.0,0.0010468072379243,31
2023-07-06,0.00012542390869136453,0.0,0.0007477194556602,31
2023-07-07,0.00010612792273884839,0.0,0.0007477194556602,31
2023-07-08,4.3415968393164517e-05,0.0,0.0004486316733961,31
2023-07-09,3.376797541690645e-05,0.0,0.0004486316733961,31
2023-07-10,2.4119982440645164e-05,0.0,0.000299087782264,31
2023-07-11,4.823996488129033e-06,0.0,0.000149543891132,31
2023-07-12,4.823996488129033e-06,0.0,0.000149543891132,31
2023-07-13,0.0,0.0,0.0,31
2023-07-14,0.0,0.0,0.0,31
2023-07-15,0.0,0.0,0.0,31
2023-07-16,0.0,0.0,0.0,31
2023-07-17,0.0,0.0,0.0,31
2023-07-18,0.0,0.0,0.0,31
2023-07-19,0.0,0.0,0.0,31
2023-07-20,0.0,0.0,0.0,31
2023-07-21,0.0,0.0,0.0,31
2023-07-22,0.0,0.0,0.0,31
2023-07-23,0.0,0.0,0.0,31
2023-07-24,0.0,0.0,0.0,31
2023-07-25,0.0,0.0,0.0,31
2023-07-26,0.0012156471150088775,0.0,0.0103185284881112,31
2023-07-27,0.020130537344968787,0.0,0.2459997009122177,31
2023-07-28,0.0007863114275652646,0.0,0.0073276506654703,31
2023-07-29,0.00013024790517951934,0.0,0.0019440705847166,31
2023-07-30,0.0,0.0,0.0,31
2023-07-31,0.0,0.0,0.0,31
2023-08-01,0.0,0.0,0.0,31
2023-08-02,0.0,0.0,0.0,31
2023-08-03,0.0,0.0,0.0,31
2023-08-04,0.0,0.0,0.0,31
2023-08-05,0.013121270447715095,0.0,0.0901749663526245,31
2023-08-06,0.009908488786620139,0.0,0.0810527889935696,31
2023-08-07,0.05654688683386634,0.0,0.500224315836698,31
2023-08-08,0.09168970124989745,0.0,0.5826229998504561,31
2023-08-09,0.01515699696570618,0.0,0.2096605353671302,31
2023-08-10,0.008384105896370874,0.0,0.0809032451024375,31
2023-08-11,0.0015774468516186772,0.0,0.0267683565126364,31
2023-08-12,3.859197190504193e-05,0.0,0.0011963511290563,31
2023-08-13,0.0,0.0,0.0,31
2023-08-14,0.0,0.0,0.0,31
2023-08-15,0.0,0.0,0.0,31
2023-08-16,0.0,0.0,0.0,31
2023-08-17,0.0,0.0,0.0,31
2023-08-18,0.0,0.0,0.0,31
2023-08-19,0.0,0.0,0.0,31
2023-08-20,0.0,0.0,0.0,31
2023-08-21,0.0,0.0,0.0,31
2023-08-22,0.0,0.0,0.0,31
2023-08-23,0.0,0.0,0.0,31
2023-08-24,0.0,0.0,0.0,31
2023-08-25,0.0,0.0,0.0,31
2023-08-26,0.0,0.0,0.0,31
2023-08-27,0.0,0.0,0.0,31
2023-08-28,0.0003714477295860451,0.0,0.0035890533871691,31
2023-08-29,0.05100893886549245,0.0007477194556602,0.2147450276656198,31
2023-08-30,0.19078906110556348,0.0059817556452818,0.5844175265440407,31
2023-08-31,0.08632059315860814,0.0008972633467922,0.3738597278301181,31
2023-09-01,0.03886693970486785,0.000299087782264,0.2092119036937341,31
2023-09-02,0.015258300891956903,0.0,0.0599671003439509,31
2023-09-03,0.0076412104371987545,0.0,0.0435172723194257,31
2023-09-04,0.0030005258156171675,0.0,0.022431583669807,31
2023-09-05,0.0005354636101824774,0.0,0.0050844922984896,31
2023-09-06,0.00014954389113204194,0.0,0.0022431583669807,31
2023-09-07,6.271195434569355e-05,0.0,0.0013458950201884,31
2023-09-08,1.4471989464387097e-05,0.0,0.000299087782264,31
2023-09-09,0.0,0.0,0.0,31
2023-09-10,0.0,0.0,0.0,31
2023-09-11,0.0,0.0,0.0,31
2023-09-12,0.0,0.0,0.0,31
2023-09-13,0.0,0.0,0.0,31
2023-09-14,0.0,0.0,0.0,31
2023-09-15,0.0,0.0,0.0,31
2023-09-16,0.0,0.0,0.0,31
2023-09-17,0.0,0.0,0.0,31
2023-09-18,0.0,0.0,0.0,31
2023-09-19,0.001968190567157232,0.0,0.0131598624196201,31
2023-09-20,0.0005209916207180903,0.0,0.0044863167339614,31
2023-09-21,0.0003039117787522129,0.0,0.0028413339315088,31
2023-09-22,0.00041003970149108387,0.0,0.003439509496037,31
2023-09-23,0.4078447830889979,0.0804546134290414,0.75310303574099,31
2023-09-24,0.8213577620515492,0.5386570958576342,0.9669508000598176,31
2023-09-25,0.7059629420589781,0.3068640646029609,0.9479587258860476,31
2023-09-26,0.4289883596964741,0.069687453267534,0.8897861522356811,31
2023-09-27,0.09505202680212443,0.0004486316733961,0.5580978017048004,31
2023-09-28,0.029132114791820395,0.0,0.2718707940780619,31
2023-09-29,0.011510055620679468,0.0,0.1271123074622401,31
2023-09-30,0.005103788284442083,0.0,0.0613129953641393,31
